	Series_reference	Period	Data_value	STATUS	UNITS	Subject	Group	Series_title_1
2115	CPIM.SAP0114	2017.01	17.95	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2116	CPIM.SAP0114	2017.02	17.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2117	CPIM.SAP0114	2017.03	17.7	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2118	CPIM.SAP0114	2017.04	17.86	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2119	CPIM.SAP0114	2017.05	17.11	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2120	CPIM.SAP0114	2017.06	17.74	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2121	CPIM.SAP0114	2017.07	17.62	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2122	CPIM.SAP0114	2017.08	17.09	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2123	CPIM.SAP0114	2017.09	18.52	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2124	CPIM.SAP0114	2017.1	18.31	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2125	CPIM.SAP0114	2017.11	18.47	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2126	CPIM.SAP0114	2017.12	18.64	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2127	CPIM.SAP0114	2018.01	18.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2128	CPIM.SAP0114	2018.02	18.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2129	CPIM.SAP0114	2018.03	18.2	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - blade, 1kg
2130	CPIM.SAP0115	2006.06	20.06	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2131	CPIM.SAP0115	2006.07	19.99	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2132	CPIM.SAP0115	2006.08	19.96	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2133	CPIM.SAP0115	2006.09	20.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2134	CPIM.SAP0115	2006.1	21.26	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2135	CPIM.SAP0115	2006.11	21.63	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2136	CPIM.SAP0115	2006.12	21.19	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2137	CPIM.SAP0115	2007.01	21.02	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2138	CPIM.SAP0115	2007.02	20.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2139	CPIM.SAP0115	2007.03	20.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2140	CPIM.SAP0115	2007.04	20.76	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2141	CPIM.SAP0115	2007.05	20.59	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2142	CPIM.SAP0115	2007.06	21.43	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2143	CPIM.SAP0115	2007.07	20.2	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2144	CPIM.SAP0115	2007.08	20.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2145	CPIM.SAP0115	2007.09	21.54	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2146	CPIM.SAP0115	2007.1	21.66	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2147	CPIM.SAP0115	2007.11	22.83	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2148	CPIM.SAP0115	2007.12	22.76	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2149	CPIM.SAP0115	2008.01	21.93	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2150	CPIM.SAP0115	2008.02	22.28	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2151	CPIM.SAP0115	2008.03	21.33	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2152	CPIM.SAP0115	2008.04	22.46	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2153	CPIM.SAP0115	2008.05	21.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2154	CPIM.SAP0115	2008.06	21.8	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2155	CPIM.SAP0115	2008.07	21.99	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2156	CPIM.SAP0115	2008.08	21.84	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2157	CPIM.SAP0115	2008.09	22.9	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2158	CPIM.SAP0115	2008.1	24.76	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2159	CPIM.SAP0115	2008.11	24.74	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2160	CPIM.SAP0115	2008.12	23.89	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2161	CPIM.SAP0115	2009.01	23.43	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2162	CPIM.SAP0115	2009.02	23.39	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2163	CPIM.SAP0115	2009.03	23.71	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2164	CPIM.SAP0115	2009.04	23.71	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2165	CPIM.SAP0115	2009.05	22.05	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2166	CPIM.SAP0115	2009.06	23.18	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2167	CPIM.SAP0115	2009.07	23.03	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2168	CPIM.SAP0115	2009.08	23.01	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2169	CPIM.SAP0115	2009.09	23.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2170	CPIM.SAP0115	2009.1	24.23	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2171	CPIM.SAP0115	2009.11	24.0	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2172	CPIM.SAP0115	2009.12	23.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2173	CPIM.SAP0115	2010.01	25.26	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2174	CPIM.SAP0115	2010.02	20.82	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2175	CPIM.SAP0115	2010.03	24.49	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2176	CPIM.SAP0115	2010.04	23.54	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2177	CPIM.SAP0115	2010.05	19.72	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2178	CPIM.SAP0115	2010.06	22.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2179	CPIM.SAP0115	2010.07	23.22	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2180	CPIM.SAP0115	2010.08	22.67	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2181	CPIM.SAP0115	2010.09	23.52	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2182	CPIM.SAP0115	2010.1	25.39	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2183	CPIM.SAP0115	2010.11	25.21	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2184	CPIM.SAP0115	2010.12	25.18	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2185	CPIM.SAP0115	2011.01	25.52	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2186	CPIM.SAP0115	2011.02	25.95	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2187	CPIM.SAP0115	2011.03	26.71	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2188	CPIM.SAP0115	2011.04	25.23	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2189	CPIM.SAP0115	2011.05	26.14	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2190	CPIM.SAP0115	2011.06	24.29	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2191	CPIM.SAP0115	2011.07	24.38	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2192	CPIM.SAP0115	2011.08	25.64	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2193	CPIM.SAP0115	2011.09	23.77	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2194	CPIM.SAP0115	2011.1	23.41	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2195	CPIM.SAP0115	2011.11	25.35	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2196	CPIM.SAP0115	2011.12	25.63	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2197	CPIM.SAP0115	2012.01	26.11	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2198	CPIM.SAP0115	2012.02	25.68	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2199	CPIM.SAP0115	2012.03	24.78	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2200	CPIM.SAP0115	2012.04	26.32	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2201	CPIM.SAP0115	2012.05	25.62	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2202	CPIM.SAP0115	2012.06	23.25	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2203	CPIM.SAP0115	2012.07	24.47	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2204	CPIM.SAP0115	2012.08	22.74	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2205	CPIM.SAP0115	2012.09	24.12	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2206	CPIM.SAP0115	2012.1	25.02	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2207	CPIM.SAP0115	2012.11	25.21	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2208	CPIM.SAP0115	2012.12	24.71	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2209	CPIM.SAP0115	2013.01	25.98	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2210	CPIM.SAP0115	2013.02	24.55	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2211	CPIM.SAP0115	2013.03	24.85	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2212	CPIM.SAP0115	2013.04	26.39	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
2213	CPIM.SAP0115	2013.05	25.35	FINAL	Dollars	Consumers Price Index - CPI	Food Price Index Selected Monthly Weighted Average Prices for New Zealand	Beef steak - porterhouse/sirloin, 1kg
